-3.65256715842860	-3.38539693294786	-2.76572364724089	-3.95207052661945
-2.63071904523996	-2.63914860743355	-2.76230384635178	-2.58870669438034
-1.74237435378295	-3.31899838598333	-3.43395368804286	-2.94073746924499
-3.71408823264465	-2.33868570027153	-3.50339373589949	-2.24966160165430
-1.86787727056849	-3.39935237874698	-3.28243612617517	-3.49530791845508
-2.23026341860696	-2.63845118155037	-3.31341220001958	-2.12546795382532
-4.20578573690422	-3.03389594117418	-3.90593561892521	-4.07602559762564
-4.48021557272006	-3.69162129947224	-3.37534251739479	-2.72261400521313
-3.15765382633476	-2.86236114578324	-2.58097279737011	-3.67084008845741
-3.23069290274355	-4.12292601922441	-2.88541914282653	-4.27608357427876
-2.06668768629901	-2.77578504536055	-3.23853309819468	-2.41589274528417
-2.74224935945202	-2.71782535476704	-3.04485437339167	-3.41002583696077
-1.62803130047857	-0.715537912572192	-3.49576045878194	-1.23896688673995
-3.22354921391042	-3.99753309567989	-2.79915645112159	-3.64068545257515
-2.36622560607854	-4.17810334620743	-1.93572222624641	-2.50616471209753
-1.70754311667733	-3.04662864098029	-1.69256983633592	-2.07470325867626
-3.60284997426752	-3.56903168168994	-2.47109998343398	-3.98594829550093
-3.91287703863817	-4.05997212950597	-2.40115186031554	-4.77505913073058
-2.32594201155686	-1.45465029697895	-3.41347159304344	-2.75541631346552
-3.02738690907250	-3.32087738711713	-3.28988200945368	-3.28974917424951
-3.44454921303326	-2.67998994928290	-2.37742941066420	-3.62131040460398
-1.87430710393320	-2.21648307525217	-1.45123009591678	-2.34753292814971
-3.22850644434600	-2.22572084017699	-2.70108460759578	-3.26083575244005
-4.59844226224387	-3.43491368899615	-3.81470739450348	-2.16740735102969
-0.573114203217836	-1.50088976881721	-0.659508561864695	-0.837357273342149
-1.93468272090944	-1.05056549227966	-2.07447246419897	-0.790162883509602
-1.68979685976953	-3.96392947480427	-2.08324818178064	-3.02572362868275
-3.71231588984326	-3.33311459620408	-3.12611551249450	-3.96310724403239
-2.23603622524642	-2.47095888671236	-2.99075029452847	-1.94865631617095
-3.05445868986641	-4.20347956313556	-3.98034004620493	-3.87604675471546
-2.56651900815167	-0.418705692484760	-1.45832714761881	-0.740741448779801
-4.71454876409336	-2.85466339939842	-4.52768138136731	-5.01098149514213
-2.10966158664943	-2.67974533196610	-2.36534218095094	-0.929767480559113
-1.31032777751843	-0.212014446198869	-1.78937271086261	-2.64494010155501
-1.94484077545013	-1.77171366945773	-3.27027594021539	-3.33074367108434
-3.49734230682126	-3.48843527451729	-4.88917289406644	-2.53040805864573
-1.97570208563224	-3.03090505093975	-1.71992353467066	-1.95919461504676
-3.45079595505693	-4.31683880059619	-4.68234858309036	-4.10703557742774
-2.70184951865379	-3.34056057876932	-1.19856750071617	-3.16449594681963
-3.53014536019058	-4.24505426547141	-3.44969578989043	-4.78935987634790
-3.09226538333719	-3.32528914112657	-3.19230470050542	-1.96008368223741
-0.979333746753657	-2.19143152076891	-1.54769732537975	-1.10585227339097
-2.87832500689492	-3.25195130339278	-3.69966377873067	-2.56486204924423
-2.39137512171309	-1.49928155025059	-2.83424177874577	-1.78148963881612
-1.34963678937534	-1.62499243766903	-3.23319246151206	-1.83497641226623
-2.01013389362861	-1.71623528081104	-2.36384212211607	-2.64464021280909
-1.95886801763437	-3.18425692280818	-2.20363692473398	-3.37217209134911
-2.86826881977291	-3.16813324023346	-2.84911510142984	-2.10141846821478
-2.51286742517540	-2.81596683275446	-1.48095288027615	-1.47165109643868
-5.03934202955817	-4.37686742626563	-5.39039621016645	-5.74460030187524
-3.15969983657029	-3.22170411961331	-4.47230682688555	-3.25992841878158
-1.06584812482776	-1.98314519680219	-1.95852589367108	-1.64544118150780
-2.61832225337021	-2.94720649365637	-2.74394610082804	-2.07074564712525
-3.75018842521344	-3.89482520785181	-2.48796144294669	-2.78981313741813
-2.46173838091659	-1.82326207063286	-2.63889653410852	-2.37622151520588
-2.57762393109714	-1.13744751142675	-2.67943336532877	-1.17278645507406
-2.88616860835120	-2.35504738049790	-0.957116797547431	-3.17887754191922
-2.46845906023158	-3.15146533914922	-3.38353933357576	-3.38835756274229
-2.73631006897538	-3.91511082848917	-3.94327781549069	-4.08644214312135
-5.19553019132626	-4.97945001992399	-4.70641157539557	-4.83570505925583
-3.10403888385577	-4.30251148626769	-3.58612144745094	-4.20970811634919
-3.07440819854122	-2.92516738726446	-2.30812064932698	-2.73747881002721
-5.13765968440075	-4.46721098237339	-4.29757449506441	-3.00229263126717
-2.72587772943853	-3.87152959878435	-3.75733105188041	-3.55621351650613
-2.87910422168164	-2.53503818092589	-3.00249178333757	-2.24918255947463
-2.36014926724255	-2.53038306625549	-3.74306632877373	-3.27463667964145
-3.06108482718437	-0.559127694093524	-1.95736940997914	-2.52915516472544
-1.89620058383167	-1.53203461704813	-2.82701297627856	-2.33996041968787
-4.09586751766547	-4.23096611359214	-4.11789674220687	-3.64589373884540
-2.89004857484803	-2.62996267152894	-4.68135729208035	-3.79641981975689
-3.14902029788163	-3.24332295246857	-2.39236244217332	-2.37482386442130
-2.64595450803154	-3.34124861169639	-3.17772178228108	-1.88750080840897
-2.98231730586418	-3.38984514705232	-2.80813235200763	-2.54545647119082
-3.05799370148695	-2.71515334784114	-2.62444119059397	-2.47996828306225
-2.10801678898773	-0.587013084042758	-2.48267757830538	-1.40222689105216
-1.82559051350589	-3.50229039742252	-1.88064930421908	-2.60280938136609
-3.80403331291232	-3.20105398805557	-3.17772413827029	-3.69430524560484
-2.58399851112146	-2.93230494048367	-3.72040595777362	-3.52725452197720
-5.25371468610345	-4.03178027220837	-4.99301074279936	-4.32063670673362
-2.97288839249903	-2.43497432986614	-2.35386586884388	-3.11794925752855
3.00252323485985	3.80003012402084	3.52476470147785	3.29006355283668
3.28196341360713	3.71464651062217	4.26359585393498	3.53776757248909
2.90035145467883	1.46963330008625	2.21870988674192	1.76599747513065
2.32680629817047	1.52169417206460	0.744791270709738	0.457716113104990
2.22036558854691	2.88941551890208	2.61421752336567	2.84290858112612
2.35208358459598	3.02691029505544	3.06933836264929	2.63307217036801
4.25652889318963	3.69079155611354	2.65116350502741	4.93305982351144
0.959431809686419	1.43800546042888	1.53539839532883	-0.423873668284841
3.53834597865616	2.63772949216925	3.68149614196352	4.28293013837813
1.83788463821749	2.90898100552312	1.88221459960524	1.78026256728180
2.52967130770470	1.88629270404274	2.61391441121953	1.99853628457239
3.81398766337300	2.52694038986608	3.89352191524083	4.52685643690130
2.39058840840057	3.18216958584366	1.83460882590033	2.01032536705990
4.13288118794184	3.84046670209819	3.32258697881472	3.58877923982158
2.38371317435770	2.10485316092667	1.89591409261391	3.35851326916050
3.71383582876562	3.41786582567551	2.74272333527392	2.14874338591326
3.32360546878583	3.36829708691447	3.53466231882988	3.10509105079290
2.96037336456692	2.81358151892549	2.78409307113175	2.75254543141870
2.49713706473218	1.90799413972156	1.50012683965069	2.22809204376990
3.77284038128172	3.82781433712758	3.11333502916922	4.04273868370508
2.39880291563514	1.86085667251684	2.81690846282339	2.88390317806767
1.36731751948157	1.50524733978251	2.26670110357500	2.54918932439377
2.78831900780293	1.84042225700818	2.29017138286480	3.09406344468129
1.75830961388944	2.24611254785888	2.18893064552046	1.75788846045860
1.82021568824551	2.80295259699207	1.50525729560155	1.99327200990667
3.55998931526986	2.97172008899584	5.15241031724181	4.73939957974540
1.95745027546588	1.45515955003798	2.00892457666085	2.14980946111829
3.01469133991292	2.37695071579073	1.88969369988228	3.23204843930386
2.20681901192990	1.87114163051437	2.90638586229141	1.98241752768411
3.88842565387000	2.00712561659420	2.65399115834208	2.55955286710996
0.340806352312907	1.06232766558205	1.51081677487821	1.25932463856212
2.53409760450467	3.83367684053714	3.24950377690846	2.32161430798014
1.58575065612375	2.41910032369448	2.60481490696681	1.82617381611189
2.35557382142130	1.85568820676055	0.869222520534292	0.216028802414336
2.81478719352350	3.16465854203151	2.37393823204633	2.86383833123461
2.83091725939721	1.61204349394995	1.76166342443411	3.38424221085820
2.92825592494716	1.80267757611200	2.51952164208760	2.15483405455415
3.08973596087916	2.29653789889173	3.08087022409714	3.37021480244942
2.82477834416648	2.98556651756923	3.02817526341242	2.93768690556117
4.27273023007971	5.07772869940903	4.18201479303960	3.93514431694103
2.09984610188362	3.77027514507762	2.64984228338918	3.74051570721435
2.51990113165218	3.41722150738614	2.23020671088129	1.08698607935633
4.06907245335814	3.44406121454574	3.85412134055355	4.83247747872404
4.10199521923349	4.16897146373800	2.80389345142673	3.73881841329137
2.59151092739829	2.02269356898052	2.02513571313180	1.80389994292866
2.17358615557502	1.82347209543282	1.24789202308506	1.56950553783292
2.03665486730077	3.58586858166790	2.14080346058131	2.80218063537928
2.20526012703687	1.60215695317307	2.44234893498226	2.42903751939326
3.82452548677955	2.19982460984185	2.32768814061077	2.42181278704023
2.48928286343108	3.00234142889236	1.48781061471208	2.69329583504253
2.52376146522039	1.39455610411552	1.42652104544020	2.56819009649369
1.95911280513658	1.97945034842311	2.14182151453016	1.69668694416157
1.69227523409002	0.788240834405610	2.03573562000313	1.02797062932059
1.48326389761288	1.21599159073066	2.48958140142104	1.93147266387933
1.44154434430345	1.92895412968522	1.72813223980581	2.48306463849730
2.47582769143894	4.63102240948375	3.76174252545906	4.37113399499134
4.23789930237559	4.56135101248584	5.59181816862283	4.10289274878762
3.54273071794124	3.63025706636114	2.06261849298942	2.35033930072373
2.47778404150648	3.02259247240596	0.979949989153562	2.38393552754935
3.05639404005578	4.89020615407177	4.63469907763198	2.68966231445052
1.34271181779316	1.16900181115411	2.35352591548570	2.43299780852606
1.99233528233532	2.30891216455627	3.34640883935863	2.30157803768331
1.08974001300212	1.42995844149593	1.58930072452651	2.35087773702244
2.32392029189406	1.81284505880568	2.26829367282033	1.54656570081449
3.64726082954897	4.23257745354906	3.38963824882593	4.05730576692565
3.71019683199938	2.68432574119518	2.85654834470248	4.33032021762278
3.26535653863930	2.00320774969002	3.53864098495153	2.52027272330420
3.19133743028243	2.90792687147901	2.76124925976764	2.50558185992788
3.64826074668273	3.12060367979053	2.34985103358670	2.83611507416057
1.71628387161176	2.83259609484717	2.44353167189250	2.94797758045548
3.34248970955373	3.13875315769926	1.99693604297419	2.80846339722734
3.89198025389240	1.83185567098098	2.82454047723504	2.19170227420942
2.24634948149652	3.48397569713483	2.38203130974805	2.87793430463503
3.24759601798371	3.29522053439822	2.24666676775976	3.82026918137193
1.89822173543431	3.01377778101586	1.99289739163880	2.52922295016365
2.90105568648747	4.16453734190801	1.77767724066614	1.45660002570338
2.52259355914115	2.47627060208823	2.92561885052651	3.07763253549774
4.19374714381827	4.18529899055561	2.84097796597485	3.32634345611307
2.42287341286725	2.66053211138135	2.74515690230224	2.36788251883693
1.91000809848200	0.770256294008014	3.23205376883725	1.47194992428499
2.14722154151741	0.915649446759508	3.00943957807611	1.80206927720817
3.38277640904579	2.95792254918328	3.12115238010913	4.42893746493506
3.58798094585638	2.74683600302680	4.31730011527859	3.36272361646385
2.19017031846203	2.73442420654909	2.34086980387175	2.36047912545322
2.89390533273336	1.93432789315961	1.60029168005235	2.50112225459049
2.59487966904022	1.84234663780809	2.56037899387595	2.86354745305572
3.61976764237211	2.14076701877788	3.26566429934474	2.94776699795785
3.51600436180078	2.98413068220176	2.70865372688517	3.10529552292901
2.12402059435002	2.30377010213090	3.94406018067157	2.71607375714971
1.62382268024254	2.47226016464622	2.61387472636234	2.00669066580653
2.54624375115679	2.66716532851138	2.95106116160762	3.27829969436232
3.64919143910844	2.51858770271996	3.27556194191865	4.97355287090403
3.70103604123626	2.82099838659429	2.98684905697566	2.68656564675385
1.94562225489438	2.77436852971640	1.73119895501900	1.88477027510000
3.00921450566080	3.00347407677892	2.38552593320207	3.50081558946289
2.37835548995037	3.41967780350363	1.93588720592555	2.05382653072141
2.54199627991748	1.86826201607624	2.86090717014171	2.77225272721473
3.05667339968923	3.81010543473677	4.19755728120174	2.97503860682545
0.701104914200219	1.44327374552529	1.55148098993470	2.09675778416306
5.20008535629630	3.22893980113221	4.28034240402064	4.75012152162313
3.00585973982833	2.39966698927510	3.63605143821506	3.33393269906627
4.02806663978710	3.93116278255492	4.05197086133029	4.05091717668010
3.26517460654564	3.19050103496777	3.45369000414078	2.81943881689582
4.37845842099283	4.05252251365588	3.61641652020312	3.41979694371121
2.09426751695490	1.84482790154469	1.85917105381697	2.12234061372065
2.26719615953161	3.24859298509050	1.64500214031739	0.833303561642148
1.57079299252014	2.74807466561475	2.70077363464576	2.80716362181701
2.38193644835535	4.23619420917023	4.04904733514319	3.64712236067835
2.92094645325704	3.90800088663931	3.64044701190405	2.60131526941002
0.958102980473269	1.60662167574879	1.36522157635029	-0.456580531012045
2.49750845674560	1.91346038724317	4.04520562171000	2.99463539883126
2.43414447756824	2.27117656861168	3.31239035252510	2.81523083455001
2.37949707503676	2.74470056362634	3.12097913555231	3.68891434547257
1.86098887891241	0.848780684754068	1.41083395350151	2.90009713627444
3.70316943788594	2.50799732692553	2.08084711903465	2.41989998057671
3.77023419866104	3.81261755619214	3.70626776560414	2.94915317809163
3.01418018729872	3.28995316070171	2.46918771276640	3.77438670761877
3.25563856191168	3.23249756753227	4.01610360509058	2.68903209556571
2.94353772976421	3.25084101402778	3.26822208482358	2.67959725095197
2.54786026773051	4.49305900371909	3.31300658300364	3.19667267905814
2.58745892455469	1.81975609186496	2.54010289062737	2.18323370349340
2.95693483465267	3.21060512788135	1.92715978500200	2.33531573621858
1.66549863829230	3.03581287576118	1.43487270132108	2.47725241973187
3.98449842813555	3.93452649116107	4.85482441879387	4.67643810028892
1.50745592972528	1.65359207599924	2.33316187798348	1.80450227429373
3.26931772499288	3.98715260911813	3.97225727792327	3.17687227313939
2.99459955781915	3.20552164324565	2.35863524459025	4.41548756081518
3.27989878656978	4.80686639975747	2.15740028030739	2.94935147615592
0.848714122287017	1.92639554708653	2.96939674086325	2.78922510768825
0.535254653215839	2.20111360150455	1.25773078541058	0.729945197876624
3.97441839068644	4.65987699917895	4.40986887594556	3.20465302414181
2.62239445802912	2.63716913505516	1.67302225573331	3.04570694312946
1.32789573983957	1.47882226778469	2.39441830356773	2.16239140991074
3.58723370426096	3.36823495003951	3.22076109955365	1.86323894770252
4.25004075967999	4.62848029961038	3.46997796891622	3.86638372032507
4.95948499081721	5.83922318249232	3.29386035944997	4.34322386358271
1.80560983011267	2.07128067105305	1.57576623353656	1.33072734705164
3.78731508965251	3.15748661558440	3.42376830690949	4.64505767471335
3.31674478542014	3.78093780905958	3.60533455582215	3.90605302122451
3.32938949233371	2.90249957078433	2.91991501705308	3.59550668978420
3.59607983209598	1.82674383834988	4.63798517133757	3.84530125033095
2.92141287358690	2.25536044296406	3.69264065282103	3.80223562860780
3.14897007551565	1.43895077167433	2.38951835970381	3.62723982157350
1.77441771829389	0.386027741019387	0.815378008714568	2.29603340540144
2.03077141265155	3.53577607200415	2.98043198589343	4.86613364178015
4.57798052025351	2.33879041779956	3.14366442587841	1.82015576215413
3.26251619855082	2.81353892828455	2.07113501623534	1.51464860570744
3.51129354807168	4.08444203808201	3.30716133895374	4.11859796302738
3.55210124595101	2.25629693408556	2.62399810236243	2.64257750853700
3.09066673016377	1.29681291180026	2.18485910588615	1.90650689372381
2.86748877149083	3.12039530445981	3.40946476447991	3.74055925650787
1.82352226281476	1.21181692000911	1.80543845465001	1.90394143700200
2.78420641981694	3.42308723629888	3.15184314701258	3.73113765165193
2.65614938603497	2.93276172135832	2.82809495278878	3.40320193217704
3.16137419593836	2.56519142394750	2.98632492471583	2.51200126663516
1.84127277543651	2.42922374738617	1.39793584339511	3.18131782143887
2.83688044398571	3.04656544650728	4.31396911748237	3.22326389365590
2.49908179072004	2.93469363046031	2.63010204885620	4.07664568993316
4.23717417371218	3.06096479598479	2.50976142789283	3.34360080904419
3.76072034941597	2.46933502409136	4.13946142180289	3.19100050912474
2.20561751097188	1.85793059015548	2.50836435497111	3.28813628677632
